layer, level, fraction, repeat, accuracy
classifier.4, node, 0.9, 2, 0.6175000071525574
classifier.4, node, 1.0, 0, 0.04999999701976776
classifier.4, node, 1.0, 1, 0.04999999701976776
classifier.4, node, 1.0, 2, 0.04999999701976776
classifier.6, synapse, 0.0, 0, 0.8000999689102173
classifier.6, synapse, 0.0, 1, 0.8000999689102173
classifier.6, synapse, 0.0, 2, 0.8000999689102173
classifier.6, synapse, 0.1, 0, 0.8003999590873718
classifier.6, synapse, 0.1, 1, 0.8003000020980835
classifier.6, synapse, 0.1, 2, 0.7978000044822693
classifier.6, synapse, 0.2, 0, 0.7915999889373779
classifier.6, synapse, 0.2, 1, 0.7949000000953674
classifier.6, synapse, 0.2, 2, 0.7907999753952026
classifier.6, synapse, 0.3, 0, 0.7864999771118164
classifier.6, synapse, 0.3, 1, 0.7858999967575073
classifier.6, synapse, 0.3, 2, 0.7874999642372131
classifier.6, synapse, 0.4, 0, 0.7818999886512756
classifier.6, synapse, 0.4, 1, 0.7787999510765076
classifier.6, synapse, 0.4, 2, 0.7804999947547913
classifier.6, synapse, 0.5, 0, 0.7754999995231628
classifier.6, synapse, 0.5, 1, 0.7741000056266785
classifier.6, synapse, 0.5, 2, 0.7694000005722046
classifier.6, synapse, 0.6, 0, 0.7561999559402466
classifier.6, synapse, 0.6, 1, 0.7574999928474426
classifier.6, synapse, 0.6, 2, 0.7592999935150146
classifier.6, synapse, 0.7, 0, 0.7409999966621399
classifier.6, synapse, 0.7, 1, 0.7401999831199646
classifier.6, synapse, 0.7, 2, 0.7356999516487122
classifier.6, synapse, 0.8, 0, 0.6944999694824219
classifier.6, synapse, 0.8, 1, 0.6990000009536743
classifier.6, synapse, 0.8, 2, 0.6959999799728394
classifier.6, synapse, 0.9, 0, 0.5936999917030334
classifier.6, synapse, 0.9, 1, 0.5917999744415283
classifier.6, synapse, 0.9, 2, 0.5953999757766724
classifier.6, synapse, 1.0, 0, 0.04999999701976776
classifier.6, synapse, 1.0, 1, 0.04999999701976776
classifier.6, synapse, 1.0, 2, 0.04999999701976776
classifier.6, node, 0.0, 0, 0.8000999689102173
classifier.6, node, 0.0, 1, 0.8000999689102173
classifier.6, node, 0.0, 2, 0.8000999689102173
classifier.6, node, 0.1, 0, 0.7264999747276306
classifier.6, node, 0.1, 1, 0.7257999777793884
classifier.6, node, 0.1, 2, 0.7211999893188477
classifier.6, node, 0.2, 0, 0.6597999930381775
classifier.6, node, 0.2, 1, 0.6521999835968018
classifier.6, node, 0.2, 2, 0.6579999923706055
classifier.6, node, 0.3, 0, 0.586899995803833
classifier.6, node, 0.3, 1, 0.5965999960899353
classifier.6, node, 0.3, 2, 0.5896999835968018
classifier.6, node, 0.4, 0, 0.5144000053405762
classifier.6, node, 0.4, 1, 0.5133999586105347
classifier.6, node, 0.4, 2, 0.5087000131607056
classifier.6, node, 0.5, 0, 0.4380999803543091
classifier.6, node, 0.5, 1, 0.4396999776363373
classifier.6, node, 0.5, 2, 0.43209999799728394
classifier.6, node, 0.6, 0, 0.34599998593330383
classifier.6, node, 0.6, 1, 0.35740000009536743
classifier.6, node, 0.6, 2, 0.3480999767780304
classifier.6, node, 0.7, 0, 0.2757999897003174
classifier.6, node, 0.7, 1, 0.2766000032424927
classifier.6, node, 0.7, 2, 0.2696000039577484
classifier.6, node, 0.8, 0, 0.1867000013589859
classifier.6, node, 0.8, 1, 0.1841999888420105
classifier.6, node, 0.8, 2, 0.18979999423027039
classifier.6, node, 0.9, 0, 0.11679999530315399
classifier.6, node, 0.9, 1, 0.10920000076293945
classifier.6, node, 0.9, 2, 0.11009999364614487
classifier.6, node, 1.0, 0, 0.04999999701976776
classifier.6, node, 1.0, 1, 0.04999999701976776
classifier.6, node, 1.0, 2, 0.04999999701976776
